title,part_of_speech,definition,current_etymology
դժկամութիւն,noun,"['discountenance, pettishness, dislike, vexation, discontent, aversion, disgust, distaste.']",
դժուարանալ,verb,"['to become difficult; to harden; to feel difficulty, to be unable; to complain, to be unwilling.']",
դժուարացնել,verb,['to harden; to make difficult.'],
դժուարիմաց,adjective,"['unintelligible, obscure, difficult to understand; having difficulty in understanding, stupid.']",
դժուարութիւն,noun,"['difficulty, uneasiness, trouble, objection, obstacle, impediment; hindrance.']",
դիմագրաւել,verb,"['to face, to affront, to stand up against in hostile encounter, to venture.']",
դիմադրութիւն,noun,"['resistance, opposition, contrariety.']",
դիմացկունութիւն,noun,"['durableness, tenacity.']",
դիմաւորել,verb,"['to greet, to face, to go to meet, to come to meet.']",
դիտարկումն,noun,['observation.'],
դիտաւորութիւն,noun,"['intention, intent, purpose, end, plan, resolution; subject, design, counsel.']",
դիտողութիւն,noun,"['observation, remark; speculation.']",
դիրքաւորումն,noun,['The act of determining or fixing a position; Positioning or orientation; adopting or rejecting a v,
դիրքորոշումն,noun,"['position, stance, stand, viewpoint, opinion.']",
դիցաբանութիւն,noun,"['Mythology — myth-based narratives about the gods, demigods, and heroes of ancient peoples; Mytholo",
դիւանագիտական,adjective,['diplomatic.'],
դիւանագիտութիւն,noun,"['diplomacy, statesmanship.']",
դիւրազգացութիւն,noun,"['the quality of being easily aroused, taking offense, overly sensitive, short-tempered; sensiblenes",
դիւրամատչելի,adjective,"['which is easy to approach, easily accessible; figuratively, describing someone easy to deal with, ",
դիւրութիւն,noun,"['ease, easiness, facility, comfort; relief, well-being.']",
դիւցազնական,adjective,"['heroic, epic, legendary; related to heroes or heroic deeds; possessing qualities of bravery and gr",
դիւցազնամարտ,noun,"['battle of heroes, giants, or gods; heroic battle.']",
դիւցազներգութիւն,noun,"['epic, epopee, epos.']",
դպրութիւն,noun,"['literature, letters; book, register, study; in modern Armenian: singing in a Church choir.']",
դրամագլուխ,noun,"['funds, capital.']",
դրամատիրական,adjective,"['capitalistic, capitalist.']",
դրամատիրութիւն,noun,['capitalism.'],
դրացնութիւն,noun,"['neighbourhood, vicinity, nearness.']",
դրդապատճառ,noun,['motive.'],
դրոշմուիլ,verb,"['to be stamped, printed, marked, confirmed; to be registered, sealed, impressed.']",
դրսեւորել,verb,"['to flip inside out, to flip; to bring out, to expose, to reveal; to display, to show, to exhibit.'",
դրսեւորուիլ,verb,"['to be flipped inside out, to be flipped; to be brought out, to be exposed, revealed; to be display",
դրսեւորումն,noun,['expression.'],
եբրայական,adjective,"['of Hebrew or the Hebrews, Hebraic, Hebrew.']",
եզրակացնել,verb,"['to conclude, to infer, to deduce, to find, to gather, to draw an inference.']",
եզրակացութիւն,noun,"['conclusion, result.']",
ելեկտրականութիւն,noun,['electricity.'],
ելեկտրոնային,adjective,"['electronic; anything related to or operating by electronics, typically involving electrical circui",
ելեւմտական,adjective,['financial.'],
եկեղեցականութիւն,noun,"['clergy; clericalism, holy orders.']",
եկեղեցասէր,adjective,['Fond of the church and religious services; devout; pious; Supportive of the church as an instituti,
եղբայրաբար,adverb,"['brotherly, fraternally.']",
եղբայրանալ,verb,"['to fraternize, to be a fellow member.']",
եղբայրութիւն,noun,"['fraternity, brotherhood.']",
եղելութիւն,noun,"['fact, matter, effect, action, affair, event; being.']",
եղեռնագործութիւն,noun,"['villainy, crime, atrociousness, thuggery, thuggism.']",
եղեռնական,adjective,"['criminal, nefarious, villainous, flagitious.']",
եղերաբախտ,adjective,"['victim of a tragic fate, tragically fated, tragic; unfortunate, miserable, unlucky, ill-fated.']",
ենթադրութիւն,noun,"['supposition, hypothesis, postulation; assumption, premise, presumption; subjection, submission; as",
ենթարկուիլ,verb,"['to undergo; to be subjugated, to be exposed; to conform, to incur.']",
եսասիրութիւն,noun,"['selfishness, egoism, egocentricity, egomania.']",
երաժշտագէտ,noun,"['musician, composer, choirmaster.']",
երաժշտանոց,noun,"['conservatory, music loft.']",
երաժշտութիւն,noun,['music.'],
երախտագիտական,adjective,['relating to one who is grateful; arising out of gratefulness.'],
երախտագիտութիւն,noun,"['acknowledgment, gratitude, thankfulness.']",
երախտաշատ,adjective,"['full of merit, meritorious, beneficent, one who has done great good, one who does good deeds; frui",
երախտարժան,noun,['Worthy of gratitude; deserving gratitude.'],
երանութիւն,noun,"['happiness, blessedness, bliss, beatitude.']",
երաշխաւորել,verb,"['to warrant, to guarantee, to vouch.']",
երաշխաւորութիւն,noun,"['guarantee, security, pledge, surety, warranty, sponsion, assurance, promise.']",
երգեցողութիւն,noun,"['chantership, choir service, singing.']",
երգիծաբանութիւն,noun,"['satire, pasquinade; acrimony, taunt.']",
երեսփոխան,noun,"['representative, deputy.']",
երեսփոխանական,adjective,"['parliamentary, representative; related to a representative or parliament; pertaining to legislativ",
երեւակայական,adjective,"['imaginary, cloud-built, imaginative, fabled, mythic.']",
երեւակայել,verb,"['to fancy, to imagine, to suppose.']",
երեւակայութիւն,noun,"['imagination, fancy.']",
երիտասարդութիւն,noun,"['youth, youthfulness, adolescence.']",
երկաթեղէն,adjective,"['iron, irony, ferrous, of iron; ironware, that which is made of iron.']",
երկասիրութիւն,noun,"['work, toil, labour; performance; research work.']",
երկարաձգումն,noun,"['protraction, prorogation, moratorium.']",
երկարատեւ,adjective,"['lasting, durable; that lasts long.']",
երկարութիւն,noun,"['length, extent in time, elongation.']",
երկիւղածութիւն,noun,"['piety, scrupulosity, fear of God.']",
երկիւղածօրէն,adverb,"['piously, conscientiously, scrupulously.']",
երկկողմանի,adjective,['two-way; bilateral.'],
երկնապարգեւ,adjective,"['heavenly gift, given by heaven, divine.']",
երկնատուր,adjective,"['given from heaven, bestowed by divine grace, divine, God-given.']",
երկուութիւն,noun,"['duality, twoness; bilocation; disharmony, disunion, dissension, division, disagreement.']",
երկչոտութիւն,noun,"['timidity, cowardliness, pusillanimity.']",
երկպառակութիւն,noun,"['dissension, disagreement, disunion, variance, division, partition.']",
երկրագործական,adjective,"['pertaining to agriculture, agricultural.']",
երկրագործութիւն,noun,"['agriculture, farming, husbandry, tillage, culture.']",
երկրորդական,adjective,"['secondary; less important, having little importance.']",
երկփեղկումն,noun,"['disunion, disaccord, division, scission.']",
երջանկացնել,verb,"['to make happy, lucky, to imparadise.']",
երրորդութիւն,noun,['trinity.'],
եւրոպական,adjective,['European.'],
զանազանել,verb,"['to differentiate, to distinguish, to discriminate.']",
զանազանութիւն,noun,"['discrimination, distinction, difference, variety, diversity, diverseness.']",
զանազանումն,noun,"['discrimination, distinction, difference, variety, diversity.']",
զանցառութիւն,noun,"['neglect, negligence, pretermission, carelessness, omission.']",
զատորոշել,verb,"['To distinguish, to discern; to characterize; to define; to specify.']",
զատորոշուիլ,verb,"['To be distinguished, to be discerned; to differ; to be defined; to be characterized.']",
զարգացնել,verb,"['to develop, to advance, to make progressive, to improve.']",
զարգացումն,noun,"['progress, improvement, development, proficiency; enlargement, growth.']",
զարդարուիլ,verb,"[""to be ornamented, adorned, decorated, fashioned, embellished; to adorn one's self.""]",
զարտուղութիւն,noun,"['diversion; deviation, irregularity, going astray, aberration, digression; anomaly.']",
զբօսաշրջիկ,noun,['tourist.'],
զբօսաշրջութիւն,noun,['tourism.'],
զգալիօրէն,adverb,['considerably.'],
զգայարանք,noun,"['sense, the (five) senses.']",
զգայնութիւն,noun,"['sensitiveness, feeling, sensibility, sentience.']",
զգայութիւն,noun,"['sentiment, feeling, sensation, touch: reason.']",
զգաստանալ,verb,"[""to come to one's senses, to sober; to be prudent, modest; to correct, to amend; to reflect.""]",
զգաստացնել,verb,"[""to bring to one's senses, to soberize, to make sober, to disentrance; to make prudent, modest; to ",
զգաստութիւն,noun,"['modesty, sobriety, prudence, temperance.']",
զգացականապէս,adverb,"['sensorily, emotionally.']",
զգացողութիւն,noun,"['sensation, feeling, sentiment, sentience.']",
զգուշութիւն,noun,"['precaution, carefulness, circumspection, wariness; attention.']",
զեկուցաբեր,noun,"['speaker, lecturer; lecturing.']",
զեկուցումն,noun,"['notification, advertisement, warning, advice, report, declaration.']",
զետեղուիլ,verb,"['To be placed; to be set; to be installed, positioned, or established.']",
զինակցութիւն,noun,"['alliance, accompanying in war.']",
զինուորական,adjective,"['military, martial, pertaining to a soldier or the military, soldierly; military man, a person who ",
