title,inflected_base,part_of_speech,priority,reason,has_meaningful_etymology,has_weak_only_etymology,inferred_confidences,current_sources,query_terms,target_adapters
հերիքել,,verb,95,weak-placeholder-etymology,False,True,,,հերիքել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հերձադանակ,,noun,95,weak-placeholder-etymology,False,True,,,հերձադանակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հերոին,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հերոին,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հերոսական,,noun,95,weak-placeholder-etymology,False,True,,,հերոսական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հերոսուհի,,noun,95,weak-placeholder-etymology,False,True,,,հերոսուհի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հեքիաթասաց,,noun,95,weak-placeholder-etymology,False,True,,,հեքիաթասաց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիդրոլիզ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հիդրոլիզ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիերոգլիֆ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հիերոգլիֆ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմնադրամ,,noun,95,weak-placeholder-etymology,False,True,,,հիմնադրամ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիմք,,noun,95,weak-placeholder-etymology,False,True,,,հիմք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հինդուիզմ,,noun,95,weak-placeholder-etymology,False,True,,final_batch,հինդուիզմ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիպերբոլ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հիպերբոլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիրել,,verb,95,weak-placeholder-etymology,False,True,,,հիրել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիրիկ,,noun,95,weak-placeholder-etymology,False,True,,,հիրիկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հիւն,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուպատոս,,noun,95,weak-placeholder-etymology,False,True,,,հյուպատոս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուսել,,verb,95,weak-placeholder-etymology,False,True,,,հյուսել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուսիս,,noun,95,weak-placeholder-etymology,False,True,,,հյուսիս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուսիսափայլ,,noun,95,weak-placeholder-etymology,False,True,,,հյուսիսափայլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուր,,noun,95,weak-placeholder-etymology,False,True,,,հյուր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուրասենյակ,,noun,95,weak-placeholder-etymology,False,True,,,հյուրասենյակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հյուրասրահ,,noun,95,weak-placeholder-etymology,False,True,,,հյուրասրահ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնոց,,noun,95,weak-placeholder-etymology,False,True,,,հնոց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հնչյունաբան,,noun,95,weak-placeholder-etymology,False,True,,,հնչյունաբան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոբբի,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հոբբի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգալ,,verb,95,weak-placeholder-etymology,False,True,,,հոգալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեբան,,noun,95,weak-placeholder-etymology,False,True,,,հոգեբան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգեբուժարան,,noun,95,weak-placeholder-etymology,False,True,,,հոգեբուժարան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգի,,noun,95,weak-placeholder-etymology,False,True,,,հոգի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոգնել,,verb,95,weak-placeholder-etymology,False,True,,,հոգնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հող,,noun,95,weak-placeholder-etymology,False,True,,,հող,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողապատնեշ,,noun,95,weak-placeholder-etymology,False,True,,,հողապատնեշ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողատարածք,,noun,95,weak-placeholder-etymology,False,True,,,հողատարածք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողմակայան,,noun,95,weak-placeholder-etymology,False,True,,,հողմակայան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հողմաղաց,,noun,95,weak-placeholder-etymology,False,True,,,հողմաղաց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոպնակ,,noun,95,weak-placeholder-etymology,False,True,,,հոպնակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոսել,,verb,95,weak-placeholder-etymology,False,True,,,հոսել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հոսք,,noun,95,weak-placeholder-etymology,False,True,,,հոսք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հովազ,,noun,95,weak-placeholder-etymology,False,True,,,հովազ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հորդել,,verb,95,weak-placeholder-etymology,False,True,,,հորդել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հորդորակ,,noun,95,weak-placeholder-etymology,False,True,,,հորդորակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հորթ,,noun,95,weak-placeholder-etymology,False,True,,,հորթ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հորողբեր,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հորողբեր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հորոսկոպ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հորոսկոպ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հորքուր,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հորքուր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հուլունք,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հուլունք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հումոր,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հումոր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հույզ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հույզ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հունտ,,noun,95,weak-placeholder-etymology,False,True,,final_batch,հունտ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հունքուբունք,,noun,95,weak-placeholder-etymology,False,True,,,հունքուբունք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հուռութ,,noun,95,weak-placeholder-etymology,False,True,,,հուռութ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հուռութք,,noun,95,weak-placeholder-etymology,False,True,,,հուռութք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հուսալքել,,verb,95,weak-placeholder-etymology,False,True,,,հուսալքել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հռետոր,,noun,95,weak-placeholder-etymology,False,True,,,հռետոր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հռչակ,,noun,95,weak-placeholder-etymology,False,True,,,հռչակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրաձգել,,verb,95,weak-placeholder-etymology,False,True,,,հրաձգել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրաման,,noun,95,weak-placeholder-etymology,False,True,,,հրաման,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրամանատար,,noun,95,weak-placeholder-etymology,False,True,,,հրամանատար,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրապատ,,noun,95,weak-placeholder-etymology,False,True,,,հրապատ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրապարակ,,noun,95,weak-placeholder-etymology,False,True,,,հրապարակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրասախ,,noun,95,weak-placeholder-etymology,False,True,,,հրասախ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրավեր,,noun,95,weak-placeholder-etymology,False,True,,,հրավեր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրատարակել,,verb,95,weak-placeholder-etymology,False,True,,,հրատարակել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրեայ,,noun,95,weak-placeholder-etymology,False,True,,,հրեայ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրեշտակ,,noun,95,weak-placeholder-etymology,False,True,,,հրեշտակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրէայ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հրէայ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրողբեր,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,հրողբեր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրոսակախումբ,,noun,95,weak-placeholder-etymology,False,True,,,հրոսակախումբ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
հրովարտակ,,noun,95,weak-placeholder-etymology,False,True,,,հրովարտակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձագ,,noun,95,weak-placeholder-etymology,False,True,,,ձագ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձագուկ,,noun,95,weak-placeholder-etymology,False,True,,,ձագուկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձախողում,,noun,95,weak-placeholder-etymology,False,True,,,ձախողում,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձաղկ,,noun,95,weak-placeholder-etymology,False,True,,,ձաղկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձայնանիշ,,noun,95,weak-placeholder-etymology,False,True,,,ձայնանիշ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձայնարկիչ,,noun,95,weak-placeholder-etymology,False,True,,,ձայնարկիչ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձայնդարձ,,noun,95,weak-placeholder-etymology,False,True,,,ձայնդարձ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձավար,,noun,95,weak-placeholder-etymology,False,True,,,ձավար,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձավարապուր,,noun,95,weak-placeholder-etymology,False,True,,,ձավարապուր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձար,,noun,95,weak-placeholder-etymology,False,True,,,ձար,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձգողականություն,,noun,95,weak-placeholder-etymology,False,True,,,ձգողականություն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձգտան,,noun,95,weak-placeholder-etymology,False,True,,,ձգտան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձեղուն,,noun,95,weak-placeholder-etymology,False,True,,,ձեղուն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձեռ,,noun,95,weak-placeholder-etymology,False,True,,,ձեռ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձեռնագնդակ,,noun,95,weak-placeholder-etymology,False,True,,,ձեռնագնդակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձետ,,noun,95,weak-placeholder-etymology,False,True,,,ձետ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձի,,noun,95,weak-placeholder-etymology,False,True,,,ձի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձիաձուկ,,noun,95,weak-placeholder-etymology,False,True,,,ձիաձուկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձիթայուղ,,noun,95,weak-placeholder-etymology,False,True,,,ձիթայուղ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձիուկ,,noun,95,weak-placeholder-etymology,False,True,,,ձիուկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձիր,,noun,95,weak-placeholder-etymology,False,True,,,ձիր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձկնաբան,,noun,95,weak-placeholder-etymology,False,True,,,ձկնաբան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձմեռ,,noun,95,weak-placeholder-etymology,False,True,,,ձմեռ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձմուկ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,ձմուկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձյութ,,noun,95,weak-placeholder-etymology,False,True,,,ձյութ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձող,,noun,95,weak-placeholder-etymology,False,True,,,ձող,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձողիկ,,noun,95,weak-placeholder-etymology,False,True,,,ձողիկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձութ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,ձութ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձուկ,,noun,95,weak-placeholder-etymology,False,True,,,ձուկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
ձուղպ,,noun,95,weak-placeholder-etymology,False,True,,complete_etymology_dict,ձուղպ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
